lat	lon
-5.96764008	-36.30147025
-6.60175778	-36.75109687
-5.72888439	-36.85836836
-6.42584929	-37.79048139
-6.49446876	-36.13396858
-6.08164855	-37.17193273
-6.07997449	-36.76171266
-6.13414043	-37.77383381
-5.79870440	-37.00943212
-6.01229712	-36.52601471
-5.95032806	-37.39743575
-5.67075202	-36.83631330
-6.52583432	-37.54216155
-7.12635356	-37.23585095
-6.62878454	-37.10675117
-6.80600811	-37.11646054
-6.28070376	-37.37527346
-6.12924844	-37.17587299
-5.71974820	-36.75370216
-5.87745927	-37.00996411
-6.70003173	-37.27355240
-6.38520761	-37.05389205
-6.11235576	-36.59573235
-6.29834655	-37.69972036
-6.70352560	-36.85388716
-5.90387683	-36.67382665
-6.62387402	-37.12839549
-6.66074421	-37.30814877
-6.31121007	-37.19797715
-6.35670617	-36.53317609
-6.15766231	-36.24237878
-6.62741878	-37.62270579
-6.97335636	-37.29856541
-5.70426742	-36.39254813
-6.92828670	-36.48439182
-5.81293071	-37.26529480
-7.04548102	-36.95595923
-6.12875849	-36.02671598
-6.63352404	-36.64513978
-6.03691883	-36.05130768
-5.57478462	-36.51438724
-5.73068607	-36.57455530
-5.45089886	-36.95899955
-6.98003194	-37.48234265
-5.65793547	-36.54219386
-6.36218142	-37.46530696
-6.92729282	-36.46190224
-5.53221857	-36.72957305
-6.52582152	-36.85450878
-6.40749808	-36.98542639
-5.72718454	-36.28578575
-7.14871147	-36.69022396
-5.83092459	-37.49478717
-7.03987150	-37.14999031
-6.78616061	-36.67078671
-6.18155087	-36.05733312
-6.56440421	-37.20949529
-6.42667334	-37.38343322
-5.65445749	-36.44981803
-6.17484345	-36.23074862
-6.77747468	-37.46551366
-6.40389153	-37.65867471
-6.84953621	-37.38314970
-6.64910658	-36.48199669
-6.73853876	-37.42202824
-6.33086049	-37.16029740
-5.88286194	-37.06503885
-6.87962634	-36.27811103
-5.92197761	-36.29349848
-6.47717878	-36.33268919
-6.32422980	-36.88105881
-6.65856928	-37.02824171
-5.78418459	-36.21022188
-6.95824931	-36.37081770
-6.37180840	-36.03605975
-6.38536735	-36.52606154
-6.37994765	-36.69726862
-7.13405408	-36.67901929
-5.74183062	-36.82775625
-5.50749273	-36.24133735
-5.75332106	-36.94308439
-5.86866792	-37.62071750
-5.48434764	-36.75951546
-5.92202941	-36.62348270
-6.60053720	-36.70990606
-6.12897644	-37.32185343
-5.74935826	-36.29831280
-6.47302224	-37.01470457
-5.91523448	-36.10956623
-6.80745921	-37.06303476
-6.50364062	-36.61402775
-5.80884679	-37.48152234
-5.58951134	-36.76266087
-6.40675793	-36.66718663
-6.76067949	-37.58691519
-5.82833798	-37.14890464
-6.37180131	-37.43430919
-6.75797841	-36.75470925
-5.57884334	-37.13364448
-7.07079118	-37.32930088
-6.31997341	-36.37186933
-6.47479670	-36.64429732
-6.92696502	-36.59670934
-7.13409798	-36.98403912
-6.05721505	-36.86167043
-6.07329794	-36.12365178
-5.88522202	-37.18935678
-6.69937107	-36.88326406
-5.63735996	-36.61395977
-6.83348510	-36.24382456
-5.65021890	-37.49170476
-6.90285559	-37.51104908
-6.37727884	-37.65341643
-6.63114229	-37.68065575
-5.96949938	-36.62712549
-6.84076986	-36.24547993
-6.88195698	-37.16151659
-5.96581570	-37.06486310
-6.08361161	-36.42003191
-5.77814904	-36.50275426
-5.63998679	-37.48707585
-6.78536632	-36.23962410
-6.31001613	-37.31004307
-6.22665918	-36.41141118
-6.53125745	-36.24562398
-5.95201745	-36.81390842
-6.49463671	-36.38967868
-7.09421441	-37.29805236
-5.57959812	-37.15215718
-6.03009490	-37.40331129
-5.82964594	-37.30429400
-6.17993459	-37.35810387
-5.59917464	-37.36257503
-6.19316311	-37.42404493
-5.82646154	-37.40999078
-5.85357495	-36.83156305
-6.33088626	-36.96449638
-5.89925434	-36.64263258
-5.98893321	-37.24698735
-5.62571992	-37.01574235
-5.86443791	-36.37670372
-5.68728883	-36.56221468
-6.41413351	-37.47293834
-6.80538797	-37.66756748
-6.21248620	-36.41070236
-6.47371465	-37.21798409
-5.77751715	-37.21220673
-6.95368345	-37.29480417
-5.67301331	-37.22497801
-5.61797145	-36.45758975
-5.95314608	-36.69151859
-5.75500407	-37.59588224
-6.46480235	-37.31435424
-6.40901154	-36.34598417
-7.04709511	-36.51631136
-6.34250430	-37.46549444
-6.53288017	-37.00952445
-6.58536767	-37.34720839
-7.09737984	-36.85148900
-6.48845359	-36.96145616
-6.21011042	-36.64411669
-6.08506921	-37.04899087
-6.30253606	-37.42319171
-6.66450098	-37.25509819
-6.56592549	-36.91817520
-6.59528287	-37.64288790
-5.92399893	-37.09218668
-6.34098485	-37.10588867
-7.20671691	-36.94311809
-6.10104156	-36.43942891
-6.60544483	-37.03413144
-6.58698994	-37.55898946
-6.12254822	-37.65000832
-5.57725993	-36.79558939
-6.90025936	-36.53601631
-6.38519659	-37.51942051
-5.98459660	-36.14588196
-6.47706848	-36.23931774
-6.92281146	-36.55299941
-6.36303690	-37.27408477
-6.47374572	-36.14134852
-5.92453255	-36.66649971
-5.66892500	-36.40144291
-7.02817241	-36.84707710
-6.66876817	-36.85249290
-5.56882089	-36.43236318
-6.62002309	-36.50151544
-5.96758894	-36.69509666
-6.34281924	-36.25017522
-6.68377790	-37.66909615
-5.85703201	-36.46122838
-5.58511511	-37.05367385
-6.39212981	-37.04874265
-6.06863747	-37.22748403
-6.65714843	-37.46397369
-6.65294016	-37.63183050
-7.17323259	-37.01951404
-6.61410139	-37.67152846
-7.19501166	-36.91112641
-6.33872978	-36.35704309
-5.96879295	-36.35719573
-5.52250457	-36.55149786
-5.74325439	-37.27339463
-5.55694507	-37.26028871
-7.09321938	-37.19227168
-6.21933712	-36.20571235
-5.92401935	-37.03343665
-6.23885989	-36.21419689
-6.64591175	-36.26243311
-6.83490271	-37.28927703
-5.76828311	-36.59766910
-6.53544147	-37.59898618
-6.38239201	-37.74485533
-6.31493512	-37.35353257
-6.45361689	-37.57959618
-6.81673615	-37.08139769
-6.63974718	-36.33799496
-5.89687036	-36.61854585
-6.47315392	-36.55951267
-5.53134681	-37.29286089
-6.09090332	-36.56559909
-6.65223391	-37.44733383
-6.18224668	-37.26739889
-6.04518837	-37.69152048
-6.26553296	-36.31498071
-5.88062460	-36.48170953
-5.45431110	-36.84354305
-5.97219982	-37.46935788
-5.65793064	-37.09193477
-6.80918094	-36.79409222
-6.08275409	-36.50230001
-6.76400804	-36.52606600
-5.97098964	-37.53919033
-7.09425226	-37.12414621
-6.75262919	-36.75027462
-5.52945192	-37.14229625
-5.80869267	-37.53564751
-6.10827640	-37.42018428
-6.64196482	-37.00502912
-5.82898877	-36.42826162
-6.13472320	-37.30524780
-5.71941082	-36.52786997
-6.35552412	-36.90914825
-6.43667323	-37.41408699
-6.12346642	-37.69763426
-6.69918657	-37.37398391
-6.47596730	-36.89203218
-5.72952513	-36.90882255
-6.61913170	-36.88591529
-7.05774895	-37.35586739
-6.28302131	-36.65932889
-6.48863549	-36.70534642
-6.59590306	-36.65926049
-6.51837681	-36.15917842
-5.87846212	-37.36373500
-5.74285906	-36.23073121
-5.82197878	-36.44846321
-6.53719865	-36.93898389
-6.42768384	-36.15762288
-6.35083237	-37.15996379
-6.32618918	-37.02084627
-6.29101758	-37.80901566
-5.88605422	-36.68436212
-5.57131040	-37.23819461
-6.96628140	-37.07425947
-5.59807061	-36.75766711
-6.36314063	-36.43902578
-5.90863785	-36.38749550
-7.05161689	-36.44638219
-5.91152571	-37.61731473
-7.03812851	-36.73675622
-6.44325612	-37.52742336
-7.04223852	-36.51829483
-6.03595514	-37.75060373
-5.77539845	-37.06441100
-5.87269586	-36.19330635
-6.81272391	-37.55100578
-6.70344279	-37.52607437
-6.37875695	-37.69097361
-6.03871508	-36.97424202
-5.83625417	-37.10096763
-6.53848949	-36.63701209
-6.50594107	-37.62282640
-6.16669267	-36.70116830
-5.45359075	-36.82068322
-6.07715025	-37.03943843
-5.82148918	-37.08546002
-5.60823809	-36.46332927
-6.08432724	-37.77254598
-6.66973368	-37.13561497
-7.02625517	-36.98081757
-5.87429906	-36.32348906
-6.65523241	-37.48562259
-5.79979937	-36.41027079
-6.15008506	-36.53398800
-6.66422887	-36.84592807
-6.77336552	-37.19093462
-7.02602229	-37.30982584
-7.06785434	-37.16607898
-6.95354025	-36.96871862
-6.99501829	-36.88763031
-5.79588040	-37.15309574
-7.13782962	-36.74885325
-6.66678544	-37.33537725
-5.84462052	-36.50439153
-6.46246896	-37.17810907
-6.11306175	-37.40529877
-6.52056080	-37.01991069
-7.10461984	-36.99079374
-6.87458371	-36.87000165
-6.64713435	-36.14407080
-5.59045320	-36.98210141
-6.53805086	-36.43423512
-5.90455477	-36.43528050
-6.10149041	-36.63731046
-5.97069734	-37.08811558
-6.28342937	-37.48641461
-5.83497265	-36.68187442
-6.20010786	-36.46440631
-6.83461880	-36.18150752
-6.80601916	-37.16999258
-5.54546415	-36.49562754
-6.50926718	-36.44409838
-6.77226989	-37.68100880
-6.35403896	-37.33674605
-6.79414186	-37.06238810
-6.26086728	-37.13717432
-6.74281651	-37.64386300
-6.57259849	-37.61292744
-5.97407679	-37.68010221
-5.45786628	-36.77010219
-6.11360868	-36.18544564
-5.99033390	-37.37099047
-5.86059654	-37.24495862
-6.43593318	-36.75343766
-5.59972288	-36.71308847
-5.77011977	-37.23337537
-5.84856980	-37.41808233
-7.07506701	-36.45209139
-6.66511609	-37.12194989
-6.05119449	-36.41705398
-6.39003064	-37.80561071
-5.55094951	-36.91790608
-5.74868217	-36.80714016
-6.92279488	-36.25165485
-6.61935958	-36.23897949
-6.97133582	-37.18678640
-6.53799083	-36.52464854
-5.85544561	-37.10968910
-5.74447441	-36.76793882
-6.84084312	-37.30927974
-6.53378908	-36.50403082
-5.43313991	-36.93684376
-5.93415525	-36.21631042
-6.13269234	-37.15265270
-7.06201042	-36.57429444
-6.65535641	-37.61771355
-6.89490983	-36.55194300
-5.89971742	-36.52463528
-6.90356128	-36.38453895
-6.63061489	-37.47425226
-5.99045633	-37.21324097
-6.32230254	-36.64054749
-5.94087547	-37.64809631
-5.65654553	-36.51207051
-6.17911566	-36.03948750
-5.99896967	-37.32285363
-6.42314361	-37.27834712
-6.82768462	-36.87176518
-6.46522929	-36.02374244
-5.47984450	-36.93383463
-6.93347563	-36.63099541
-5.65263893	-36.73599288
-6.35280089	-36.07050416
-6.11659479	-37.75193008
-6.03163586	-36.78388495
-7.03708934	-36.82827208
-6.20462544	-37.78209459
-6.34798137	-36.62117480
-6.45601274	-36.32649249
-5.53601314	-36.51229326
-6.71911651	-37.34172531
-5.85078547	-36.50064560
-7.06224234	-36.98184774
-6.62119890	-37.43683598
-6.46310558	-37.02188666
-6.07346052	-37.32898890
-7.03247313	-37.37072543
-6.04457194	-36.24826888
-6.71491906	-37.60313509
-5.76394204	-37.45867483
-6.77520907	-36.99592077
-5.71079086	-36.83695990
-6.69736776	-36.34732635
-6.98786164	-37.40063798
-6.29425687	-36.76971533
-6.28495832	-37.28944348
-5.96700987	-36.37885305
-6.39104506	-36.11424425
-6.79487182	-36.67998513
-5.64425337	-36.54506162
-6.48157353	-37.39303625
-6.04054179	-37.01190354
-5.56197072	-37.25163169
-6.18677816	-36.87709177
-5.59217725	-36.62735407
-6.39800875	-37.23626737
-6.35237156	-36.41527379
-6.41526004	-37.13350529
-6.06167910	-36.98928747
-5.93776238	-37.12170692
-6.68669661	-36.15315618
-6.19977191	-36.56046448
-5.56962260	-36.63084388
-6.19755241	-36.88556475
-6.94454647	-37.05603677
-6.42823883	-36.07296208
-7.05469169	-37.00661825
-6.02900474	-36.64164244
-5.65292928	-36.46790252
-7.01497262	-36.88171123
-6.72408791	-36.27898054
-5.93141148	-36.69006881
-5.98661834	-36.13599539
-5.96131812	-36.16553833
-6.48776124	-36.99073419
-6.07326753	-37.02157373
-6.51058242	-37.60320116
-6.51099633	-36.14122133
-6.84168120	-36.82296219
-6.26285267	-37.23209440
-5.81490915	-36.78024240
-6.10697740	-37.31538875
-6.65665779	-36.65477980
-6.40034428	-36.42531768
-6.20814633	-37.61276050
-6.80808695	-36.34796758
-6.79377916	-36.55840612
-6.24548773	-37.39351145
-6.74048424	-36.88424320
-7.02536890	-37.10180327
-5.66648794	-36.35074771
-5.66222244	-37.07204315
-5.80148958	-36.18337339
-5.84247522	-37.13142097
-6.61782919	-36.28757338
-6.65804307	-36.47653772
-6.47399801	-37.42411394
-7.07478687	-37.03307036
-7.12044527	-36.60349275
-6.12752635	-37.34446744
-6.77537891	-36.46226239
-6.94180337	-36.92564820
-5.70431602	-36.49060608
-5.58188037	-36.96464755
-5.61935946	-37.22043918
-5.47304393	-37.02616849
-5.80938081	-37.21796040
-6.10067482	-37.00455006
-7.21439374	-36.85618515
-6.23725155	-36.85771817
-6.23127697	-36.97561928
-6.16467067	-37.17479086
-6.64111636	-36.46538913
-6.38368474	-37.13305747
-6.18362763	-37.49639157
-6.36381003	-36.79316226
-6.82729774	-36.55646985
-6.47180215	-37.20103176
-6.39551593	-36.74012038
-5.68762862	-37.29245766
-6.75816227	-36.20337663
-6.90229833	-37.49267159
-6.74217450	-37.15943389
-6.70601023	-36.67490598
-5.88767776	-36.49056152
-6.27272213	-37.68444260
-5.88053253	-37.59272751
-6.91764385	-36.53513913
-5.88616865	-37.68817746
-5.79968750	-36.68566016
-5.57163546	-37.00260064
-6.28863373	-37.26571352
-6.08064126	-36.20202662
-5.63605897	-36.69407632
-6.20311686	-36.12314718
-6.46908727	-37.63024841
-6.33798740	-37.27267772
-6.67980719	-37.01854318
-6.91897754	-36.63482708
-6.22044686	-36.07646619
-6.17803413	-36.49327135
-5.86476733	-36.57877973
-6.35226499	-37.63792519
-6.42381730	-36.22538073
-5.45262172	-36.90748181
-6.92795316	-36.57678395
-5.84471006	-36.75199342
-7.06055027	-36.55830582
-5.95883130	-36.11860651
-5.79173067	-36.64976081
-6.74203126	-36.21966875
-6.48350220	-37.54904894
-6.67265713	-37.03703431
-5.51504210	-36.62785756
-5.61963000	-37.40264727
-6.95572964	-37.11955551
-5.57718762	-36.92370042
-6.49199876	-37.38288503
-5.55935129	-36.93535346
-6.01953277	-37.14360678
-5.94215127	-37.30364276
-6.54404592	-36.08758044
-6.15473153	-36.58755650
-6.49073951	-37.73922225
-6.80742830	-37.46545034
-5.83077949	-36.96277620
-6.07681255	-36.49682566
-5.86087039	-36.54901464
-6.20251157	-37.29321231
-6.37664726	-36.99863373
-6.33149247	-37.42808185
-5.51488395	-36.72302898
-6.92846345	-36.39044008
-6.01169454	-36.12363921
-7.02101227	-37.06371638
-6.24425780	-37.64280276
-5.81663556	-37.64628251
-6.59052255	-36.70886704
-5.83712911	-36.79909112
-6.97717874	-36.63662180
-6.10752784	-37.72790134
-6.84137846	-36.49190704
-6.07030581	-37.76120782
-7.05097822	-37.21968326
-6.93044953	-36.42047708
-6.45825489	-36.80895792
-6.41662184	-36.27431462
-5.78650803	-37.37365723
-6.24924688	-36.24846552
-6.16115957	-36.73374548
-6.11155854	-36.13285569
-6.92303149	-36.40916169
-5.82820642	-36.81297415
-6.00693188	-37.64207564
-6.23411882	-37.71406653
-6.12082542	-36.35024510
-7.00064866	-37.37019368
-6.37641194	-37.30698454
-6.44454137	-36.02209965
-6.75551877	-37.14986514
-6.13326395	-36.74537250
-5.85034827	-36.76179351
-6.29177637	-36.38252128
-6.48676536	-36.90238954
-6.24835690	-37.71488921
-6.38422111	-36.39558587
-5.86858681	-36.77377196
-5.74192695	-36.66661473
-5.98894742	-37.09119560
-6.15156223	-36.67162027
-6.37349290	-36.11168158
-6.37551817	-37.17119860
-7.05092133	-36.77690524
-6.85613121	-36.22884978
-5.65035928	-36.50305663
-6.52437177	-37.28187146
-6.33401128	-37.05760462
-6.63585641	-36.23225266
-6.23631880	-36.83005636
-6.61187526	-37.65224644
-7.08108618	-36.41276062
-5.94060246	-36.69909527
-5.63535311	-36.62856174
-5.42823905	-36.25973831
-6.61821741	-36.71612540
-6.03750589	-36.41266618
-5.77505520	-37.38612377
-6.87325466	-37.18489310
-5.94428663	-37.52293849
-6.41335547	-36.93710565
-5.56930142	-36.88681051
-5.82798860	-36.61083565
-6.81866107	-37.42717385
-6.51512253	-37.57536485
-5.51852922	-36.72314794
-6.66261524	-36.30427196
-6.64435511	-37.13102592
-5.77508455	-37.22041753
-6.15009535	-36.95137393
-6.61090193	-36.06712348
-6.01073787	-37.00559568
-6.69548729	-37.12830622
-5.80093141	-36.93912005
-6.10477028	-36.85361258
-5.93519288	-36.70197839
-6.68322169	-36.34767237
-5.87335376	-37.33275293
-6.93572640	-36.51431207
-6.95166024	-37.40279648
-6.32500315	-36.23189245
-6.32749346	-36.83262031
-5.85145504	-36.50115465
-6.23508974	-36.88153998
-5.59351405	-36.73946496
-6.18902647	-37.44366782
-6.77938765	-37.40341470
-5.81358843	-36.88783738
-6.32510342	-36.57906902
-5.86607503	-36.33193541
-6.05106759	-36.38092541
-5.98000531	-37.08027078
-5.91494509	-36.00247332
-6.24383109	-36.96350065
-5.75859128	-36.63660877
-6.09499191	-37.35197515
-6.07532669	-37.41136507
-6.33999208	-37.65411738
-6.27733917	-37.06070309
-5.47669083	-36.89880514
-5.67200750	-36.43617672
-6.30051994	-37.33352314
-5.65052011	-36.44556570
-5.73323153	-37.31301619
-5.57113430	-36.82492486
-5.62548356	-36.54339545
-6.07461599	-37.44007500
-6.46736945	-36.17064621
-7.07658130	-36.52747177
-6.66171377	-37.42707316
-6.69290725	-37.25966527
-6.02872510	-37.20054280
-6.19936783	-36.33209432
-6.11223923	-36.47590339
-5.44958372	-36.90280499
-6.29910724	-36.93906244
-6.57702736	-37.58903518
-7.05133449	-37.03323283
-6.40589666	-37.31300507
-6.20802412	-36.81390948
-5.78636560	-37.17463642
-6.71814108	-37.46650052
-7.19178695	-36.83588533
-6.70093123	-36.18095894
-6.44307526	-36.03434170
-6.00622859	-36.43809414
-6.12577475	-36.47040674
-6.87323036	-37.28893997
-5.81314523	-36.63779404
-5.65975124	-36.46350686
-6.67289729	-37.64626940
-6.71747075	-37.69508064
-5.57377470	-37.36865422
-5.85204240	-36.68011570
-6.27368903	-36.32497647
-6.05282624	-37.71039454
-5.93876516	-37.65481510
-7.02574529	-36.55338120
-5.86065899	-36.81337353
-6.48764313	-36.28742061
-6.89818620	-37.16319909
-6.40157625	-36.87204190
-5.95728245	-37.21631630
-6.90568248	-36.53198744
-5.80322504	-36.67842246
-6.48603132	-37.46416619
-5.82466894	-36.79718119
-6.49465878	-36.46372401
-6.27046926	-36.39350423
-6.62942254	-37.52347347
-6.87397864	-36.84717257
-7.15221979	-37.01380712
-5.47750744	-36.62450992
-6.07194756	-36.67285029
-6.23608177	-36.76647236
-6.36059160	-37.08192858
-6.14442380	-37.66893200
-6.82778705	-36.84965087
-5.69521302	-36.63093375
-6.96963021	-36.52877237
-5.69419247	-37.11003454
-6.05756337	-36.07705409
-5.70455326	-36.52465731
-6.22772709	-36.12241196
-6.54308213	-36.09320547
-6.34177778	-37.32887899
-6.81458916	-36.44694586
-6.79529168	-36.84641745
-6.80924262	-36.79233274
-5.96506429	-36.84433022
-5.94269064	-36.87737175
-5.54625968	-36.89315043
-6.34618236	-37.77947032
-6.74980945	-36.17802505
-6.76725819	-36.50321491
-6.70477731	-36.65704474
-6.27479260	-36.82773547
-5.50930617	-36.92389536
-6.83952989	-37.10725736
-5.97420657	-36.70951285
-5.67946506	-36.29391593
-5.88469449	-36.62600456
-6.27481509	-36.34493875
-5.60274802	-37.40972887
-6.03302356	-37.00003501
-6.63372466	-36.97846722
-6.61837951	-37.65251952
-6.14417716	-36.50488065
-6.66368775	-37.28624997
-6.42254100	-37.78775522
-6.87886084	-36.65714856
-6.13408050	-36.19467834
-7.12961077	-37.17653989
-5.64635465	-36.45628394
-5.90508074	-36.13953711
-5.94448214	-37.63649223
-6.83819470	-37.05351720
-5.88101072	-37.35742584
-7.01348421	-36.53442009
-6.97103691	-37.19876232
-6.83232297	-36.57801890
-5.52918904	-36.70268125
-6.63556003	-37.47995553
-5.69718936	-36.96040194
-6.25600652	-36.20785507
-5.50762468	-37.12740296
-6.33129415	-36.04368276
-5.91031940	-36.57246809
-5.49915807	-36.80021904
-6.07867247	-36.08567705
-6.58683003	-36.42987731
-5.88642668	-36.68854835
-5.73832422	-36.56095199
-6.98695395	-37.00294422
-6.22332812	-36.49000516
-5.90191086	-36.73720354
-7.07333700	-37.02527898
-6.44333065	-36.39109706
-5.64171246	-37.03253082
-6.83764758	-37.28354081
-6.05378365	-37.58314885
-6.08922115	-37.72913625
-6.23769203	-36.22212833
-5.59361286	-36.96841691
-6.93773630	-36.87354986
-6.40900897	-36.60888271
-6.05251981	-37.51981585
-6.42174279	-36.91189885
-5.99228827	-37.18261587
-5.94745776	-36.85632989
-6.18950078	-36.33595396
-7.07407036	-36.59971626
-6.74844649	-36.84032146
-6.90276222	-36.74393175
-6.42236132	-37.02934930
-6.62391393	-37.60115634
-6.42749491	-37.45308763
-6.60454346	-36.73219422
-6.20946305	-36.93335920
-6.47855300	-36.03375385
-6.62788408	-37.65263259
-6.06286173	-37.40506113
-6.92051340	-36.38022876
-6.69311192	-36.26992207
-6.36148487	-37.48873686
-6.48438316	-37.47656163
-6.59570433	-37.13400329
-5.87555984	-37.22260090
-6.31320202	-36.35140713
-5.71363272	-37.49384484
-6.19543340	-37.09470833
-5.95812384	-36.47841214
-6.15568703	-36.03190102
-6.94566047	-36.56049383
-7.21106444	-37.08002014
-7.02752754	-37.07906614
-6.47021533	-37.53286791
-6.38276946	-36.89104302
-5.52173805	-36.70495315
-6.65508164	-37.50777508
-6.43962149	-36.93015164
-6.52813753	-37.06986820
-6.18609290	-37.29210114
-6.68250982	-36.96679629
-6.98201339	-36.41109104
-6.81043451	-36.72298049
-5.90183914	-37.22093209
-5.92807403	-37.58949904
-7.05958576	-37.08261508
-6.87440623	-36.28242222
-6.58037414	-37.45007280
-6.14948374	-36.26562400
-7.00305853	-36.91715679
-6.90989358	-36.22196602
-6.19459878	-36.77657724
-7.03802881	-36.70210407
-5.78699580	-36.64815606
-5.50566570	-37.01655402
-5.85125687	-36.85763625
-6.15793962	-37.61503140
-5.73578896	-36.68443189
-7.04488882	-37.26067714
-7.07274091	-37.18960714
-6.47744649	-36.61933905
-6.21704551	-36.50872776
-5.78619459	-36.32240726
-5.91832860	-37.65857611
-6.80615407	-37.66180822
-6.51760514	-36.05036461
-5.96023758	-36.06596643
-6.04292066	-36.59332109
-5.75682415	-37.19343738
-6.96055527	-37.34702820
-6.35620032	-37.48931296
-6.44140976	-36.21833081
-6.86173173	-37.50668870
-5.96993593	-36.70815570
-6.04781237	-36.85999497
-6.32077086	-36.29407046
-5.61715996	-36.93361552
-5.83790106	-36.23333417
-6.11237210	-36.27829758
-6.82530979	-36.56710816
-6.79322239	-36.44791519
-6.26062705	-36.80414904
-6.68100220	-37.53892461
-6.92391478	-36.44228091
-7.06581072	-37.36790171
-6.21324722	-36.32611173
-6.94698155	-36.82325479
-6.01735285	-36.97043883
-5.60863344	-36.69965600
-5.98921785	-37.33407062
-5.65163970	-37.05438389
-6.69310441	-37.10758440
-7.19744194	-36.86037499
-6.63497694	-37.45178560
-6.21726393	-37.10669513
-6.00298179	-36.28150500
-6.32489315	-36.50754997
-5.51670094	-36.78077736
-6.25579484	-36.53624836
-5.77676116	-36.73204111
-6.61530204	-36.17812950
-6.61516288	-37.22267561
-6.96827582	-36.66104821
-5.59355369	-36.77235415
-6.84264933	-37.13956000
-6.61119338	-36.98535889
-6.03312263	-36.57050930
-6.73918805	-37.03168929
-6.91683993	-37.32622892
-6.69772808	-37.41816414
-7.06412682	-37.18480949
-5.54163245	-35.99419193
-6.82914455	-37.59722010
-5.55633226	-37.03117345
-6.27804190	-36.47938620
-6.11182659	-37.04185072
-5.54393873	-36.93395172
-5.83473903	-36.59356378
-6.79459492	-36.23266308
-6.22892800	-36.78704699
-5.93903503	-36.75452987
-6.60240315	-36.79234398
-6.63541999	-36.68757586
-6.66236715	-36.21260282
-5.51882237	-36.86952078
-6.74721633	-37.60603831
-7.00400357	-37.21225541
-6.94552265	-36.67805443
-6.39401218	-36.20326540
-6.49705478	-37.25711574
-6.82129940	-36.75395401
-6.57751544	-37.58789592
-7.16106825	-36.88735874
-6.28046599	-36.28076704
-6.36274881	-36.44335751
-6.29569254	-36.87039693
-6.02344237	-37.43540561
-6.20782826	-36.39689601
-5.65016465	-36.78994770
-5.64030700	-36.51699863
-6.74098316	-37.21843679
-6.29856852	-37.61811902
-6.49927022	-36.48673839
-5.62298934	-37.15545729
-6.07495003	-37.34132438
-6.85912708	-37.19606097
-5.59060135	-36.88782208
-6.05043642	-36.28572331
-5.96324959	-36.67933990
-6.86315563	-37.55742850
-6.13478412	-36.85164652
-6.64047819	-36.65177713
-6.43564364	-37.30446432
-6.81964877	-36.93311244
-5.94656172	-36.46442483
-6.02006868	-36.11168952
-6.45747280	-37.72686615
-5.70021845	-37.46812797
-5.64360241	-36.51891989
-5.71954361	-36.54491156
-6.16019033	-37.08371345
-6.42441960	-37.36248569
-6.07797272	-36.95438850
-5.88438369	-37.28954405
-6.24968921	-37.40843651
-6.63098596	-36.96175821
-6.13278174	-37.39590920
-5.68312590	-37.31372526
-6.10754204	-36.64928175
-6.36490633	-36.93561386
-5.54936736	-36.57955476
-5.63076041	-37.33147376
-6.24318764	-36.93459158
-6.89842899	-37.25111867
-5.58424887	-36.97367216
-5.76815663	-36.99741544
-5.57382884	-37.09686035
-6.78935184	-37.46020930
-6.58554477	-36.35562690
-6.22000074	-37.70686838
-6.30893124	-36.93336070
-5.77962738	-36.48778014
-6.33651410	-36.36136845
-5.79622033	-37.45864684
-6.11005536	-37.13949447
-6.64148556	-36.62895061
-6.28003357	-36.52449071
-6.41258592	-37.17163159
-6.36390257	-37.57917823
-6.77415963	-36.34066997
-5.86537756	-36.70043256
-6.13865901	-36.95643895
-5.90897235	-37.57508898
-6.98195365	-36.85734012
-6.00353881	-36.61917870
-6.95629982	-37.23976038
-6.90086868	-36.26005126
-6.89193056	-37.04214542
-7.03971131	-36.70124685
-6.91809813	-36.95421591
-5.70860505	-36.73315938
-6.27043569	-36.15010011
-5.50546692	-37.01084879
-6.42453949	-37.00018720
-6.38452889	-37.67712715
-6.44872823	-36.34001034
-6.13927350	-37.07362448
-6.74532804	-36.27867119
-6.92098724	-36.67108039
-7.10634034	-37.24373399
-5.96343505	-36.14150701
-6.22074009	-36.95075148
-6.29596764	-36.55190627
-6.77628802	-36.71518005
-6.99071276	-37.10912230
-6.03090187	-36.47410731
-5.98707444	-36.75215578
-6.43890968	-36.55839321
-5.89093297	-36.52748982
-6.59433640	-36.59405671
-6.94688433	-36.48859821
-6.67161425	-36.52851834
-6.36884793	-36.77622460
-6.54921446	-36.88664964
-6.21370039	-37.44135254
-5.59724442	-36.76631352
-6.24709446	-37.03800515
-6.48276694	-36.67128268
-5.54701425	-36.77544964
-5.76453254	-36.31978933
-6.09940240	-37.49131347
-6.55651360	-36.82391228
-7.02052747	-36.99593397
-6.16825105	-36.02830929
-5.71118805	-36.45789211
-6.35660340	-37.76275130
-5.39158901	-36.29162386
-5.79097963	-37.29557003
-6.18216007	-37.07373387
-6.23697381	-36.36376891
-6.73149325	-37.07018432
-6.35352047	-36.84308485
-6.77631322	-37.15280724
-6.98828945	-36.85485662
-6.44590359	-36.57502348
-6.94983239	-36.94979412
-6.62525737	-36.51201555
-6.69147028	-36.12136880
-6.67315093	-36.78727156
-5.98809513	-36.07818997
-6.28363530	-36.43295705
-6.46853576	-37.09948736
-7.19302569	-36.68084532
-6.64659682	-37.37380358
-7.04772857	-36.69348956
-6.08247439	-37.73895432
